Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
30,1.0,32,0.01,1.3666666666666667,1.0,0.1636363636363637,1.395005728087353,0.13181498648217965,0.0008566243533419246
30,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.1636363636363637,0.4314595555050427,0.13181498648217965,0.001780072409430571
30,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.1617224880382775,0.2558052681764029,0.13181498648217965,0.004489882494039677
30,1.0,32,0.01,1.3666666666666667,5.0,0.1620414673046252,0.1807069593821481,0.13181498648217965,0.005957999312879815
63,1.0,32,0.01,1.3666666666666667,1.0,0.15215311004784693,2.1070501409453377,0.13181498648217965,0.0164870064242328
63,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.1435406698564593,0.6466550377397472,0.13181498648217965,0.0254637608173472
63,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.14928229665071768,0.38317709161573044,0.13181498648217965,0.01275082847897661
63,1.0,32,0.01,1.3666666666666667,5.0,0.1515151515151515,0.2707548725606357,0.13181498648217965,0.012137820752727173
95,1.0,32,0.01,1.3666666666666667,1.0,0.14417862838915474,2.6539345687664406,0.13181498648217965,0.03073918625559057
95,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.14704944178628387,0.8094686455454382,0.13181498648217965,0.03713528650274344
95,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.14641148325358855,0.4792809179355021,0.13181498648217965,0.03164674624670446
95,1.0,32,0.01,1.3666666666666667,5.0,0.14992025518341312,0.3386302422943235,0.13181498648217965,0.04968664081656483
128,1.0,32,0.01,1.3666666666666667,1.0,0.14417862838915474,3.142251176174475,0.13181498648217965,0.04360103008190023
128,1.0,32,0.01,1.3666666666666667,2.333333333333333,0.1432216905901117,0.9531464113349591,0.13181498648217965,0.045319489308667825
128,1.0,32,0.01,1.3666666666666667,3.6666666666666665,0.1432216905901117,0.5638944978336531,0.13181498648217965,0.03639586997425347
128,1.0,32,0.01,1.3666666666666667,5.0,0.1534290271132377,0.39833649422796635,0.13181498648217965,0.014090845513693617
30,1.0,32,0.01,2.0,1.0,0.1457735247208931,1.395005728087353,0.13181498648217965,0.018393250388030698
30,1.0,32,0.01,2.0,2.333333333333333,0.15502392344497606,0.4314595555050427,0.13181498648217965,0.01450067337973418
30,1.0,32,0.01,2.0,3.6666666666666665,0.1534290271132377,0.2558052681764029,0.13181498648217965,0.019425379974920637
30,1.0,32,0.01,2.0,5.0,0.15885167464114835,0.1807069593821481,0.13181498648217965,0.0036372577523098096
63,1.0,32,0.01,2.0,1.0,0.14449760765550235,2.1070501409453377,0.13181498648217965,0.029488332772294013
63,1.0,32,0.01,2.0,2.333333333333333,0.14609250398724083,0.6466550377397472,0.13181498648217965,0.024312368566988457
63,1.0,32,0.01,2.0,3.6666666666666665,0.14832535885167464,0.38317709161573044,0.13181498648217965,0.028302092416870837
63,1.0,32,0.01,2.0,5.0,0.1559808612440191,0.2707548725606357,0.13181498648217965,0.02655898814265313
95,1.0,32,0.01,2.0,1.0,0.14290271132376398,2.6539345687664406,0.13181498648217965,0.037101344567711324
95,1.0,32,0.01,2.0,2.333333333333333,0.14098883572567789,0.8094686455454382,0.13181498648217965,0.04678455097688599
95,1.0,32,0.01,2.0,3.6666666666666665,0.14641148325358855,0.4792809179355021,0.13181498648217965,0.04242664445392441
95,1.0,32,0.01,2.0,5.0,0.15119617224880377,0.3386302422943235,0.13181498648217965,0.07996811409620139
128,1.0,32,0.01,2.0,1.0,0.14290271132376398,3.142251176174475,0.13181498648217965,0.047591109360706256
128,1.0,32,0.01,2.0,2.333333333333333,0.14513556618819778,0.9531464113349591,0.13181498648217965,0.050367247000012515
128,1.0,32,0.01,2.0,3.6666666666666665,0.15119617224880377,0.5638944978336531,0.13181498648217965,0.013066856425661126
128,1.0,32,0.01,2.0,5.0,0.15215311004784693,0.39833649422796635,0.13181498648217965,0.030892013335006803
