Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
70,0.9211459827688466,16,0.01120911093961562,0.2671049067812258,1.727081483881213,0.19418568942573444,0.3660862511762707,0.1970612349776014,0.04406431657615541
114,0.3451676030372919,44,0.03397160992962093,0.9233114537489331,1.379782211387559,0.2031937762309346,1.1227339109749952,0.1970612349776014,0.046376065145549775
63,0.4046782638631009,42,0.07266561301788169,1.1539555775140304,1.7280985237122715,0.2134302385095711,0.5843498117127521,0.1970612349776014,0.038504352637272705
109,0.9067433759370446,26,0.002846523342268776,1.0375265508578564,1.9314123413603475,0.1989968266966936,0.5273136588559221,0.1970612349776014,0.043315640214359276
48,0.17270370831932758,47,0.010289324287130107,1.899183766031062,2.189637520364578,0.19224076159279357,0.3992130050832365,0.1970612349776014,0.06279083261472065
103,0.7913533872231957,46,0.08652030946335455,1.2224176220955971,2.1885418387982765,0.2646125499027536,0.5986485475371668,0.1970612349776014,0.013534772394069517
50,0.9997303096227855,54,0.06308077425109941,1.1991900893107146,3.093627362696421,0.2214146790869076,0.2935115960262281,0.1970612349776014,0.01864186934316553
94,0.16893862406431326,35,0.05557002014341835,1.9019005371384579,1.2287145843479852,0.2111782168082711,1.0538639863062969,0.1970612349776014,0.04781826129856539
81,0.19028507343802348,35,0.04378994563149384,0.27729894002888184,3.9392144486616876,0.19572115876752993,0.22910895803366418,0.1970612349776014,0.0695104228233874
88,0.13512414447167598,35,0.013886139390170034,1.8901019260654492,4.6573058763109625,0.18599651960282526,0.19870002505276085,0.1970612349776014,0.09336229387860527
53,0.45462511915286197,58,0.0762320590119839,0.17002838464347794,1.8251439179321043,0.2496673149759443,0.5916221893110644,0.1970612349776014,0.0019769854668650003
123,0.5738337157376154,17,0.03402878394110633,0.6036122885350693,2.038320974978772,0.22223359606919846,0.4180109013139778,0.1970612349776014,0.02561300983861302
66,0.13323257952706902,58,0.06913873540415766,1.5771938812684594,1.6777552418781703,0.20687890265124376,0.7428916394381903,0.1970612349776014,0.04929243296779917
65,0.2291418585152808,45,0.0686215458776365,1.4147878337454445,2.362169730491749,0.20626471491452558,0.4199214342003234,0.1970612349776014,0.045161616877107624
48,0.056968875391610885,54,0.0979215248903034,1.7824449171163455,1.9972373489883557,0.2162964479475893,0.4817358992702267,0.1970612349776014,0.05568476404411035
93,0.6933035274549478,47,0.02059116855228095,1.2776330512824683,2.754503910433251,0.22888729655031226,0.43626623496300093,0.1970612349776014,0.03510362026890215
100,0.8680498994718178,34,0.04935814617033844,1.5395021896938919,4.700528663844565,0.22069812672740297,0.2075362372186708,0.1970612349776014,0.031347046767131924
